# fpr tpr
0.041666666666666664 0.015996878657822865
0.041666666666666664 0.016387046429964885
0.041666666666666664 0.016777214202106906
0.041666666666666664 0.017167381974248927
0.041666666666666664 0.017557549746390948
0.041666666666666664 0.01794771751853297
0.041666666666666664 0.01833788529067499
0.041666666666666664 0.01872805306281701
0.041666666666666664 0.01911822083495903
0.041666666666666664 0.019508388607101055
0.041666666666666664 0.019898556379243076
0.041666666666666664 0.020288724151385096
0.0625 0.020288724151385096
0.0625 0.020678891923527117
0.0625 0.021069059695669138
0.0625 0.02145922746781116
0.0625 0.02184939523995318
0.0625 0.0222395630120952
0.0625 0.02262973078423722
0.0625 0.02301989855637924
0.0625 0.023410066328521262
0.0625 0.023800234100663287
0.0625 0.024190401872805307
0.0625 0.024580569644947328
0.08333333333333333 0.02497073741708935
0.08333333333333333 0.02536090518923137
0.08333333333333333 0.02575107296137339
0.08333333333333333 0.02614124073351541
0.08333333333333333 0.026531408505657432
0.08333333333333333 0.026921576277799453
0.08333333333333333 0.027311744049941473
0.08333333333333333 0.027701911822083494
0.08333333333333333 0.02809207959422552
0.08333333333333333 0.02848224736636754
0.08333333333333333 0.02887241513850956
0.08333333333333333 0.02926258291065158
0.08333333333333333 0.030042918454935622
0.08333333333333333 0.030433086227077643
0.08333333333333333 0.030823253999219664
0.08333333333333333 0.031213421771361684
0.08333333333333333 0.03160358954350371
0.08333333333333333 0.03199375731564573
0.08333333333333333 0.03238392508778775
0.08333333333333333 0.03277409285992977
0.08333333333333333 0.03316426063207179
0.08333333333333333 0.03355442840421381
0.08333333333333333 0.03394459617635583
0.08333333333333333 0.034334763948497854
0.08333333333333333 0.034724931720639875
0.08333333333333333 0.035115099492781895
0.08333333333333333 0.035505267264923916
0.08333333333333333 0.03589543503706594
0.10416666666666667 0.03589543503706594
0.10416666666666667 0.03628560280920796
0.10416666666666667 0.03667577058134998
0.10416666666666667 0.037065938353492
0.10416666666666667 0.03745610612563402
0.10416666666666667 0.03784627389777604
0.10416666666666667 0.03823644166991806
0.10416666666666667 0.03862660944206009
0.10416666666666667 0.03940694498634413
0.10416666666666667 0.03979711275848615
0.10416666666666667 0.04018728053062817
0.10416666666666667 0.04057744830277019
0.10416666666666667 0.040967616074912214
0.10416666666666667 0.041357783847054234
0.10416666666666667 0.041747951619196255
0.10416666666666667 0.042138119391338276
0.10416666666666667 0.0425282871634803
0.10416666666666667 0.04291845493562232
0.10416666666666667 0.04330862270776434
0.10416666666666667 0.04408895825204838
0.10416666666666667 0.0444791260241904
0.10416666666666667 0.04486929379633242
