0.0 0.000337
0.0 0.000674
0.0 0.001011
0.0 0.001348
0.0 0.001685
0.0 0.002022
0.0 0.002358
0.0 0.002695
0.0 0.003032
0.0 0.003369
0.0 0.003706
0.0 0.004043
0.0 0.004380
0.0 0.004717
0.0 0.005054
0.0 0.005391
0.0 0.005728
0.0 0.006065
0.0 0.006402
0.0 0.006739
0.0 0.007075
0.0 0.007412
0.0 0.007749
0.0 0.008086
0.0 0.008423
0.0 0.008760
0.0 0.009097
0.0 0.009434
0.0 0.009771
0.0 0.010108
0.0 0.010445
0.0 0.010782
0.0 0.011119
0.06 0.011456
0.063 0.011792
0.087 0.012129
0.093 0.012466
0.121 0.012803
0.141 0.013140
0.168 0.013477
0.174 0.013814
0.216 0.014151
0.217 0.014488
0.228 0.014825
0.229 0.015162
0.253 0.015499
0.317 0.015836
0.327 0.016173
0.337 0.016509
0.347 0.016846
0.353 0.017183
0.358 0.017520
0.425 0.017857
0.477 0.018194
0.477 0.018531
0.48 0.018868
0.579 0.019205
0.614 0.019542
0.661 0.019879
0.726 0.020216
0.848 0.020553
0.978 0.020889
1.06 0.021226
1.126 0.021563
1.163 0.021900
1.189 0.022237
1.313 0.022574
1.368 0.022911
1.552 0.023248
1.763 0.023585
2.026 0.023922
2.047 0.024259
2.193 0.024596
2.971 0.024933
3.103 0.025270
3.809 0.025606
3.919 0.025943
4.04 0.026280
4.396 0.026617
4.519 0.026954
5.223 0.027291
5.545 0.027628
6.447 0.027965
6.476 0.028302
10.643 0.028639
12.996 0.028976
13.946 0.029313
15.116 0.029650
16.522 0.029987
34.579 0.030323
64.002 0.030660
67.995 0.030997
68.959 0.031334
74.374 0.031671
77.085 0.032008
84.5 0.032345
86.659 0.032682
90.0 0.033019
90.0 0.033356
90.425 0.033693
91.362 0.034030
91.853 0.034367
92.028 0.034704
92.044 0.035040
92.371 0.035377
92.478 0.035714
92.784 0.036051
93.783 0.036388
93.918 0.036725
94.055 0.037062
94.508 0.037399
94.637 0.037736
95.828 0.038073
96.061 0.038410
96.882 0.038747
97.544 0.039084
97.863 0.039420
98.87 0.039757
98.997 0.040094
101.024 0.040431
101.231 0.040768
101.413 0.041105
101.485 0.041442
101.638 0.041779
102.062 0.042116
102.106 0.042453
102.652 0.042790
103.494 0.043127
103.795 0.043464
104.074 0.043801
104.212 0.044137
104.522 0.044474
104.977 0.044811
105.087 0.045148
106.005 0.045485
106.302 0.045822
106.315 0.046159
106.599 0.046496
106.669 0.046833
107.017 0.047170
107.202 0.047507
107.869 0.047844
107.893 0.048181
108.302 0.048518
108.757 0.048854
108.788 0.049191
108.917 0.049528
109.523 0.049865
109.525 0.050202
109.563 0.050539
110.511 0.050876
110.735 0.051213
110.87 0.051550
110.907 0.051887
110.931 0.052224
110.954 0.052561
110.981 0.052898
111.68 0.053235
111.746 0.053571
112.006 0.053908
112.276 0.054245
112.659 0.054582
112.758 0.054919
112.994 0.055256
113.14 0.055593
113.447 0.055930
113.451 0.056267
113.617 0.056604
114.387 0.056941
114.401 0.057278
114.886 0.057615
114.962 0.057951
114.99 0.058288
115.058 0.058625
115.157 0.058962
115.25 0.059299
115.314 0.059636
115.345 0.059973
115.756 0.060310
116.15 0.060647
116.498 0.060984
116.628 0.061321
116.63 0.061658
116.634 0.061995
116.964 0.062332
117.005 0.062668
117.348 0.063005
117.525 0.063342
117.719 0.063679
117.747 0.064016
118.006 0.064353
118.105 0.064690
118.138 0.065027
118.144 0.065364
118.166 0.065701
118.277 0.066038
118.348 0.066375
118.504 0.066712
118.52 0.067049
118.891 0.067385
119.019 0.067722
119.5 0.068059
119.512 0.068396
119.651 0.068733
119.873 0.069070
119.971 0.069407
120.003 0.069744
120.123 0.070081
120.366 0.070418
120.408 0.070755
120.519 0.071092
120.637 0.071429
120.702 0.071765
120.789 0.072102
120.825 0.072439
120.879 0.072776
121.156 0.073113
121.4 0.073450
121.596 0.073787
121.989 0.074124
122.015 0.074461
122.215 0.074798
122.256 0.075135
122.377 0.075472
122.424 0.075809
122.483 0.076146
122.72 0.076482
122.863 0.076819
123.47 0.077156
123.509 0.077493
123.596 0.077830
123.77 0.078167
123.779 0.078504
124.013 0.078841
124.201 0.079178
124.219 0.079515
124.3 0.079852
124.442 0.080189
124.553 0.080526
124.774 0.080863
124.902 0.081199
125.06 0.081536
125.149 0.081873
125.402 0.082210
125.449 0.082547
125.52 0.082884
125.564 0.083221
126.001 0.083558
126.051 0.083895
126.127 0.084232
126.284 0.084569
126.47 0.084906
126.518 0.085243
127.119 0.085580
127.12 0.085916
127.252 0.086253
127.579 0.086590
127.871 0.086927
127.89 0.087264
127.936 0.087601
127.972 0.087938
127.99 0.088275
128.004 0.088612
128.005 0.088949
128.106 0.089286
128.129 0.089623
128.172 0.089960
128.198 0.090296
128.253 0.090633
128.429 0.090970
128.494 0.091307
128.631 0.091644
128.814 0.091981
128.829 0.092318
128.898 0.092655
129.027 0.092992
129.333 0.093329
129.341 0.093666
129.556 0.094003
130.377 0.094340
130.475 0.094677
130.498 0.095013
130.524 0.095350
130.536 0.095687
130.653 0.096024
130.804 0.096361
130.882 0.096698
131.054 0.097035
131.065 0.097372
131.086 0.097709
131.351 0.098046
131.498 0.098383
131.501 0.098720
131.503 0.099057
131.547 0.099394
131.603 0.099730
132.006 0.100067
132.035 0.100404
132.098 0.100741
132.134 0.101078
132.156 0.101415
132.403 0.101752
132.492 0.102089
132.786 0.102426
132.916 0.102763
133.038 0.103100
133.131 0.103437
133.156 0.103774
133.378 0.104111
133.401 0.104447
133.427 0.104784
133.801 0.105121
133.828 0.105458
133.839 0.105795
133.876 0.106132
133.964 0.106469
134.005 0.106806
134.012 0.107143
134.098 0.107480
134.272 0.107817
134.299 0.108154
134.31 0.108491
134.358 0.108827
134.377 0.109164
134.443 0.109501
134.496 0.109838
134.516 0.110175
134.517 0.110512
134.517 0.110849
134.636 0.111186
134.662 0.111523
134.872 0.111860
134.888 0.112197
134.89 0.112534
134.95 0.112871
135.0 0.113208
135.049 0.113544
135.051 0.113881
135.129 0.114218
135.147 0.114555
135.37 0.114892
135.489 0.115229
135.496 0.115566
135.519 0.115903
135.78 0.116240
135.802 0.116577
135.948 0.116914
135.962 0.117251
136.004 0.117588
136.017 0.117925
136.126 0.118261
136.281 0.118598
136.505 0.118935
136.595 0.119272
136.985 0.119609
136.998 0.119946
137.019 0.120283
137.074 0.120620
137.1 0.120957
137.377 0.121294
137.652 0.121631
137.897 0.121968
137.984 0.122305
137.999 0.122642
137.999 0.122978
138.21 0.123315
138.242 0.123652
138.399 0.123989
138.428 0.124326
138.462 0.124663
138.667 0.125000
138.87 0.125337
138.906 0.125674
138.919 0.126011
139.01 0.126348
139.158 0.126685
139.16 0.127022
139.49 0.127358
139.5 0.127695
139.647 0.128032
139.748 0.128369
139.783 0.128706
139.804 0.129043
139.881 0.129380
139.882 0.129717
139.892 0.130054
139.915 0.130391
140.011 0.130728
140.039 0.131065
140.076 0.131402
140.165 0.131739
140.206 0.132075
140.281 0.132412
140.312 0.132749
140.374 0.133086
140.422 0.133423
140.497 0.133760
140.528 0.134097
140.651 0.134434
140.835 0.134771
141.03 0.135108
141.234 0.135445
141.257 0.135782
141.347 0.136119
141.383 0.136456
141.611 0.136792
141.799 0.137129
141.909 0.137466
141.912 0.137803
141.975 0.138140
142.002 0.138477
142.007 0.138814
142.011 0.139151
142.026 0.139488
142.128 0.139825
142.148 0.140162
142.34 0.140499
142.378 0.140836
142.421 0.141173
142.516 0.141509
142.641 0.141846
142.693 0.142183
142.759 0.142520
142.845 0.142857
142.891 0.143194
142.961 0.143531
142.995 0.143868
143.007 0.144205
143.179 0.144542
143.241 0.144879
143.251 0.145216
143.288 0.145553
143.329 0.145889
143.378 0.146226
143.416 0.146563
143.476 0.146900
143.638 0.147237
143.639 0.147574
143.786 0.147911
143.832 0.148248
143.961 0.148585
143.975 0.148922
143.996 0.149259
144.006 0.149596
144.019 0.149933
144.128 0.150270
144.424 0.150606
144.446 0.150943
144.474 0.151280
144.514 0.151617
144.526 0.151954
144.564 0.152291
144.629 0.152628
144.778 0.152965
145.072 0.153302
145.094 0.153639
145.105 0.153976
145.111 0.154313
145.132 0.154650
145.164 0.154987
145.203 0.155323
145.374 0.155660
145.416 0.155997
145.504 0.156334
145.606 0.156671
145.631 0.157008
145.665 0.157345
145.707 0.157682
145.752 0.158019
145.787 0.158356
145.936 0.158693
145.985 0.159030
146.04 0.159367
146.495 0.159704
146.6 0.160040
146.655 0.160377
146.661 0.160714
146.748 0.161051
146.772 0.161388
146.864 0.161725
146.886 0.162062
147.098 0.162399
147.355 0.162736
147.387 0.163073
147.419 0.163410
147.508 0.163747
147.557 0.164084
147.623 0.164420
147.684 0.164757
147.813 0.165094
147.852 0.165431
147.859 0.165768
147.907 0.166105
147.939 0.166442
147.969 0.166779
147.972 0.167116
148.013 0.167453
148.052 0.167790
148.118 0.168127
148.201 0.168464
148.253 0.168801
148.262 0.169137
148.399 0.169474
148.405 0.169811
148.406 0.170148
148.596 0.170485
148.702 0.170822
148.721 0.171159
148.765 0.171496
148.792 0.171833
148.803 0.172170
148.898 0.172507
148.977 0.172844
149.028 0.173181
149.061 0.173518
149.117 0.173854
149.187 0.174191
149.201 0.174528
149.303 0.174865
149.384 0.175202
149.43 0.175539
149.483 0.175876
149.503 0.176213
149.517 0.176550
149.57 0.176887
149.719 0.177224
149.738 0.177561
149.883 0.177898
149.91 0.178235
149.975 0.178571
149.988 0.178908
149.994 0.179245
150.009 0.179582
150.02 0.179919
150.027 0.180256
150.063 0.180593
150.068 0.180930
150.086 0.181267
150.243 0.181604
150.28 0.181941
150.341 0.182278
150.358 0.182615
150.513 0.182951
150.589 0.183288
150.712 0.183625
150.772 0.183962
150.788 0.184299
150.937 0.184636
151.009 0.184973
151.012 0.185310
151.019 0.185647
151.03 0.185984
151.136 0.186321
151.227 0.186658
151.366 0.186995
151.386 0.187332
151.44 0.187668
151.454 0.188005
151.472 0.188342
151.501 0.188679
151.52 0.189016
151.617 0.189353
151.712 0.189690
151.726 0.190027
151.863 0.190364
152.012 0.190701
152.02 0.191038
152.13 0.191375
152.153 0.191712
152.192 0.192049
152.206 0.192385
152.281 0.192722
152.374 0.193059
152.382 0.193396
152.406 0.193733
152.498 0.194070
152.615 0.194407
152.699 0.194744
152.809 0.195081
152.945 0.195418
152.977 0.195755
152.981 0.196092
152.989 0.196429
153.009 0.196765
153.01 0.197102
153.017 0.197439
153.15 0.197776
153.362 0.198113
153.461 0.198450
153.482 0.198787
153.533 0.199124
153.538 0.199461
153.544 0.199798
153.698 0.200135
153.791 0.200472
154.005 0.200809
154.013 0.201146
154.025 0.201482
154.073 0.201819
154.389 0.202156
154.428 0.202493
154.526 0.202830
154.537 0.203167
154.853 0.203504
155.048 0.203841
155.065 0.204178
155.122 0.204515
155.272 0.204852
155.358 0.205189
155.465 0.205526
155.67 0.205863
155.767 0.206199
155.788 0.206536
155.884 0.206873
155.998 0.207210
156.015 0.207547
156.018 0.207884
156.221 0.208221
156.237 0.208558
156.255 0.208895
156.297 0.209232
156.325 0.209569
156.382 0.209906
156.46 0.210243
156.514 0.210580
156.65 0.210916
156.836 0.211253
156.963 0.211590
156.985 0.211927
156.999 0.212264
157.004 0.212601
157.007 0.212938
157.021 0.213275
157.086 0.213612
157.138 0.213949
157.16 0.214286
157.336 0.214623
157.511 0.214960
157.849 0.215296
157.904 0.215633
157.981 0.215970
157.997 0.216307
158.012 0.216644
158.014 0.216981
158.136 0.217318
158.149 0.217655
158.324 0.217992
158.377 0.218329
158.494 0.218666
158.603 0.219003
158.732 0.219340
158.758 0.219677
158.915 0.220013
159.003 0.220350
159.057 0.220687
159.133 0.221024
159.134 0.221361
159.249 0.221698
159.254 0.222035
159.261 0.222372
159.262 0.222709
159.276 0.223046
159.35 0.223383
159.519 0.223720
159.526 0.224057
159.559 0.224394
159.761 0.224730
159.827 0.225067
159.856 0.225404
159.863 0.225741
159.928 0.226078
159.98 0.226415
159.985 0.226752
159.99 0.227089
160.004 0.227426
160.012 0.227763
160.017 0.228100
160.018 0.228437
160.031 0.228774
160.05 0.229111
160.094 0.229447
160.337 0.229784
160.365 0.230121
160.398 0.230458
160.492 0.230795
160.513 0.231132
160.52 0.231469
160.534 0.231806
160.562 0.232143
160.617 0.232480
160.694 0.232817
160.722 0.233154
160.863 0.233491
160.892 0.233827
160.942 0.234164
160.97 0.234501
161.146 0.234838
161.34 0.235175
161.363 0.235512
161.407 0.235849
161.446 0.236186
161.515 0.236523
161.521 0.236860
161.55 0.237197
161.645 0.237534
161.691 0.237871
161.781 0.238208
161.795 0.238544
161.874 0.238881
161.923 0.239218
161.931 0.239555
161.958 0.239892
161.983 0.240229
161.997 0.240566
162.014 0.240903
162.023 0.241240
162.135 0.241577
162.293 0.241914
162.336 0.242251
162.424 0.242588
162.508 0.242925
162.574 0.243261
162.575 0.243598
162.745 0.243935
162.891 0.244272
162.952 0.244609
163.162 0.244946
163.206 0.245283
163.271 0.245620
163.28 0.245957
163.383 0.246294
163.473 0.246631
163.496 0.246968
163.505 0.247305
163.524 0.247642
163.571 0.247978
163.786 0.248315
163.831 0.248652
163.916 0.248989
163.996 0.249326
164.007 0.249663
164.007 0.250000
164.015 0.250337
164.023 0.250674
164.07 0.251011
164.127 0.251348
164.131 0.251685
164.247 0.252022
164.301 0.252358
164.317 0.252695
164.611 0.253032
164.802 0.253369
164.83 0.253706
164.901 0.254043
164.948 0.254380
164.949 0.254717
164.969 0.255054
165.022 0.255391
165.025 0.255728
165.044 0.256065
165.097 0.256402
165.193 0.256739
165.404 0.257075
165.49 0.257412
165.5 0.257749
165.602 0.258086
165.642 0.258423
165.647 0.258760
165.749 0.259097
165.801 0.259434
165.993 0.259771
166.012 0.260108
