123.716 123.126 1
237.536 246.225 1
161.874 248.599 1
191.391 236.727 1
126.261 124.8 1
217.006 238.581 1
465.192 691.106 1
381.551 262.853 1
287.07 258.616 1
358.534 326.733 1
256.802 631.11 1
9.745 9.783 1
300.682 488.863 1
621.025 841.326 1
348.202 255.891 1
140.461 193.402 1
426.408 268.412 1
302.462 309.515 1
474.117 310.535 1
340.715 432.067 1
399.171 405.095 1
359.069 284.642 1
466.331 330.627 1
301.98 254.877 1
553.634 330.169 1
598.534 342.309 1
0.613 6.579 1
367.356 415.596 1
488.94 403.364 1
431.769 286.347 1
321.68 280.28 1
434.307 667.421 1
260.265 622.879 1
455.426 756.103 1
263.735 261.529 1
415.991 336.733 1
267.135 332.643 1
318.585 312.86 1
339.627 626.02 1
284.768 295.116 1
517.392 282.058 1
374.567 440.863 1
422.655 505.891 1
572.398 987.251 1
316.347 253.672 1
253.841 442.997 1
417.063 500.111 1
574.896 575.789 1
788.949 300.826 1
249.386 746.889 1
533.755 267.402 1
326.304 484.486 1
316.271 506.444 1
457.933 719.8 1
253.728 873.502 1
266.117 710.751 1
657.988 338.126 1
1305.645 264.664 1
1218.343 661.247 1
