# fpr tpr
0.125 0.40447703589347744
0.125 0.4056348900038595
0.125 0.4067927441142416
0.125 0.4091084523350058
0.125 0.4094944037051332
0.125 0.4110382091856426
0.125 0.41296796603627944
0.125 0.4133539174064068
0.125 0.4152836742570436
0.125 0.41721343110768044
0.125 0.4175993824778078
0.125 0.41837128521806255
0.125 0.4195291393284446
0.125 0.4206869934388267
0.125 0.4210729448089541
0.125 0.42338865302971823
0.125 0.42454650714010034
0.125 0.42570436125048244
0.125 0.4260903126206098
0.125 0.4280200694712466
0.125 0.42994982632188344
0.125 0.4314936318023929
0.125 0.43303743728290234
0.125 0.4345812427634118
0.125 0.4357390968737939
0.125 0.43689695098417597
0.125 0.43728290235430334
0.125 0.4392126592049402
0.125 0.441142416055577
0.125 0.44152836742570434
0.125 0.4423002701659591
0.125 0.4434581242763412
0.125 0.44384407564646855
0.125 0.4442300270165959
0.125 0.445387881126978
0.125 0.4461597838672327
0.125 0.4465457352373601
0.125 0.4473176379776148
0.125 0.44808954071786955
0.125 0.4484754920879969
0.125 0.4488614434581243
0.125 0.449633346198379
0.125 0.4531069085295253
0.125 0.45465071401003476
0.125 0.4550366653801621
0.125 0.45658047086067155
0.125 0.458124276341181
0.125 0.4600540331918178
0.125 0.46082593593207255
0.125 0.46198379004245466
0.125 0.462369741412582
0.125 0.46391354689309144
0.125 0.46507140100347355
0.125 0.466615206483983
0.125 0.46738710922423776
0.125 0.4681590119644925
0.125 0.46931686607487455
0.125 0.47201852566576613
0.125 0.47279042840602087
0.125 0.475106136626785
0.125 0.47780779621767655
0.125 0.48436896950984176
0.125 0.4870706291007333
0.125 0.4913160941721343
0.125 0.4936318023928985
0.125 0.49749131609417213
0.125 0.5001929756850637
0.125 0.504824392126592
0.125 0.5059822462369742
0.125 0.5094558085681204
0.125 0.5117715167888846
0.125 0.5160169818602856
0.125 0.5221922037823234
0.125 0.5283674257043612
0.14583333333333334 0.5349285989965264
0.14583333333333334 0.5380162099575454
0.14583333333333334 0.5426476263990737
0.14583333333333334 0.5522964106522578
0.14583333333333334 0.5569278270937862
0.14583333333333334 0.5584716325742957
0.14583333333333334 0.5611732921651872
0.14583333333333334 0.5627170976456967
0.14583333333333334 0.5642609031262061
0.14583333333333334 0.5646468544963335
0.14583333333333334 0.5661906599768429
0.14583333333333334 0.5712080277884987
0.14583333333333334 0.5731377846391355
0.14583333333333334 0.5746815901196449
0.14583333333333334 0.575839444230027
0.14583333333333334 0.5777692010806639
0.14583333333333334 0.580084909301428
0.14583333333333334 0.5824006175221922
0.14583333333333334 0.5835584716325743
0.14583333333333334 0.5862601312234659
0.14583333333333334 0.5866460825935932
0.14583333333333334 0.5881898880741027
0.14583333333333334 0.58857583944423
0.14583333333333334 0.5889617908143574
0.14583333333333334 0.5901196449247395
0.16666666666666666 0.5908915476649942
0.16666666666666666 0.5924353531455037
0.16666666666666666 0.5932072558857584
0.16666666666666666 0.5939791586260131
0.16666666666666666 0.5955229641065226
0.16666666666666666 0.5978386723272867
0.16666666666666666 0.5993824778077962
0.16666666666666666 0.6001543805480509
0.16666666666666666 0.6009262832883057
0.16666666666666666 0.6020841373986877
0.16666666666666666 0.6032419915090699
0.16666666666666666 0.6043998456194519
0.16666666666666666 0.6067155538402161
0.1875 0.6082593593207256
0.1875 0.6090312620609803
0.1875 0.6101891161713624
0.1875 0.6117329216518719
0.1875 0.6128907757622539
0.1875 0.6136626785025087
0.1875 0.6155924353531455
0.1875 0.6175221922037823
0.1875 0.6182940949440371
0.1875 0.6206098031648012
0.1875 0.6229255113855654
0.1875 0.6260131223465843
0.1875 0.6271709764569664
0.1875 0.6298726360478579
0.1875 0.6318023928984948
0.1875 0.6337321497491316
0.1875 0.6360478579698958
0.20833333333333334 0.6379776148205326
0.20833333333333334 0.6414511771516789
0.20833333333333334 0.6426090312620609
0.20833333333333334 0.6456966422230799
0.20833333333333334 0.6541875723658819
0.20833333333333334 0.6572751833269008
0.20833333333333334 0.6707834812813586
0.20833333333333334 0.6835198764955616
0.20833333333333334 0.6889231956773446
0.20833333333333334 0.6954843689695098
0.20833333333333334 0.7005017367811656
0.20833333333333334 0.700887688151293
0.20833333333333334 0.7028174450019298
0.20833333333333334 0.7039752991123118
0.20833333333333334 0.7043612504824392
0.20833333333333334 0.7055191045928213
0.20833333333333334 0.7059050559629486
0.20833333333333334 0.7066769587032034
0.20833333333333334 0.7074488614434581
0.20833333333333334 0.709378618294095
0.20833333333333334 0.710536472404477
0.20833333333333334 0.7120802778849865
0.20833333333333334 0.7124662292551138
0.20833333333333334 0.7128521806252412
0.20833333333333334 0.7140100347356233
0.20833333333333334 0.7155538402161328
