# fpr tpr
0.0 0.8382126348228043
0.0 0.8382126348228043
0.0 0.8382126348228043
0.0 0.8382126348228043
0.0 0.8382126348228043
0.0 0.8382126348228043
0.0 0.8382126348228043
0.0 0.8382126348228043
0.0 0.8382126348228043
0.0 0.8382126348228043
0.0 0.8382126348228043
0.0 0.8382126348228043
0.0 0.8382126348228043
0.0 0.8382126348228043
0.0 0.8366718027734977
0.0 0.8366718027734977
0.0 0.8366718027734977
0.0 0.8351309707241911
0.0 0.8351309707241911
0.0 0.8351309707241911
0.0 0.8351309707241911
0.0 0.8351309707241911
0.0 0.8351309707241911
0.0 0.8351309707241911
0.0 0.8335901386748844
0.0 0.8335901386748844
0.0 0.8335901386748844
0.0 0.8335901386748844
0.0 0.8335901386748844
0.0 0.8335901386748844
0.0 0.8335901386748844
0.0 0.8335901386748844
0.0 0.8320493066255779
0.0 0.8320493066255779
0.0 0.8305084745762712
0.0 0.8305084745762712
0.0 0.8289676425269645
0.0 0.8289676425269645
0.0 0.8289676425269645
0.0 0.8289676425269645
0.0 0.8289676425269645
0.0 0.8289676425269645
0.0 0.8289676425269645
0.0 0.8289676425269645
0.0 0.8289676425269645
0.0 0.8289676425269645
0.0 0.8289676425269645
0.0 0.827426810477658
0.0 0.8258859784283513
0.0 0.8228043143297381
0.0 0.8197226502311248
0.0 0.8181818181818182
0.0 0.8166409861325116
0.0 0.8151001540832049
0.0 0.8135593220338984
0.0 0.8135593220338984
0.0 0.8120184899845917
0.0 0.8089368258859785
0.0 0.8073959938366718
0.0 0.8012326656394453
0.0 0.8012326656394453
0.0 0.7996918335901386
0.0 0.7981510015408321
0.0 0.7966101694915254
0.0 0.7950693374422187
0.0 0.7935285053929122
0.0 0.7904468412942989
0.0 0.7904468412942989
0.0 0.7812018489984591
0.0 0.7796610169491526
0.0 0.7781201848998459
0.0 0.7750385208012327
0.0 0.7704160246533128
0.0 0.7642526964560863
0.0 0.7642526964560863
0.0 0.7611710323574731
0.0 0.7550077041602465
0.0 0.7519260400616333
0.0 0.7473035439137135
0.0 0.7473035439137135
0.0 0.7473035439137135
0.0 0.7442218798151001
0.0 0.7426810477657936
0.0 0.7395993836671803
0.0 0.7334360554699538
0.0 0.7303543913713405
0.0 0.7303543913713405
0.0 0.7288135593220338
0.0 0.7257318952234206
0.0 0.724191063174114
0.0 0.7226502311248074
0.0 0.7211093990755008
0.0 0.7211093990755008
0.0 0.7211093990755008
0.0 0.7180277349768875
0.0 0.7149460708782742
0.0 0.711864406779661
0.0 0.7087827426810478
0.0 0.7087827426810478
0.0 0.7087827426810478
0.0 0.7026194144838213
0.0 0.7010785824345146
0.0 0.6964560862865947
0.0 0.6949152542372882
0.0 0.6949152542372882
0.0 0.6933744221879815
0.0 0.6933744221879815
0.0 0.6902927580893683
0.0 0.687211093990755
0.0 0.6841294298921418
0.0 0.6795069337442219
0.0 0.6779661016949152
0.0 0.6779661016949152
0.0 0.674884437596302
0.0 0.674884437596302
0.0 0.6733436055469953
0.0 0.6718027734976888
0.0 0.6702619414483821
0.0 0.6702619414483821
0.0 0.6702619414483821
0.0 0.6702619414483821
0.0 0.6656394453004623
0.0 0.6640986132511556
0.0 0.6594761171032357
0.0 0.6579352850539292
0.0 0.6579352850539292
0.0 0.6548536209553159
0.0 0.6517719568567026
0.0 0.6486902927580893
0.0 0.6486902927580893
0.0 0.6440677966101694
0.0 0.6425269645608629
0.0 0.6409861325115562
0.0 0.6409861325115562
0.0 0.6409861325115562
0.0 0.637904468412943
0.0 0.637904468412943
0.0 0.6348228043143297
0.0 0.6348228043143297
0.0 0.6348228043143297
0.0 0.6302003081664098
0.0 0.6286594761171033
0.0 0.6255778120184899
0.0 0.6255778120184899
0.0 0.6240369799691834
0.0 0.6224961479198767
0.0 0.6224961479198767
0.0 0.6209553158705701
0.0 0.6178736517719569
0.0 0.6178736517719569
0.0 0.6163328197226502
0.0 0.6163328197226502
0.0 0.6147919876733436
0.0 0.6147919876733436
0.0 0.6086286594761171
0.0 0.6055469953775039
0.0 0.6024653312788906
0.0 0.6024653312788906
0.0 0.600924499229584
0.0 0.600924499229584
0.0 0.5963020030816641
0.0 0.5963020030816641
0.0 0.5963020030816641
0.0 0.5947611710323575
0.0 0.5947611710323575
0.0 0.5932203389830508
0.0 0.5932203389830508
0.0 0.5932203389830508
0.0 0.5901386748844376
0.0 0.5901386748844376
0.0 0.5901386748844376
0.0 0.588597842835131
0.0 0.588597842835131
0.0 0.588597842835131
0.0 0.588597842835131
0.0 0.5855161787365177
0.0 0.5855161787365177
0.0 0.5855161787365177
0.0 0.5855161787365177
0.0 0.5855161787365177
0.0 0.5855161787365177
0.0 0.5855161787365177
0.0 0.5824345146379045
0.0 0.5793528505392912
0.0 0.576271186440678
0.0 0.5747303543913713
0.0 0.5747303543913713
0.0 0.5731895223420647
0.0 0.5701078582434514
0.0 0.5685670261941448
0.0 0.5685670261941448
0.0 0.5685670261941448
0.0 0.5685670261941448
0.0 0.5685670261941448
0.0 0.5670261941448382
0.0 0.5639445300462249
0.0 0.5624036979969184
0.0 0.5624036979969184
0.0 0.5624036979969184
0.0 0.5608628659476117
0.0 0.559322033898305
0.0 0.559322033898305
0.0 0.5577812018489985
0.0 0.5577812018489985
0.0 0.5562403697996918
0.0 0.5562403697996918
0.0 0.5562403697996918
0.0 0.5546995377503852
0.0 0.5546995377503852
0.0 0.5531587057010786
0.0 0.551617873651772
0.0 0.551617873651772
0.0 0.551617873651772
0.0 0.5500770416024653
0.0 0.5500770416024653
0.0 0.5454545454545454
0.0 0.5423728813559322
0.0 0.5408320493066255
0.0 0.539291217257319
0.0 0.539291217257319
0.0 0.539291217257319
0.0 0.539291217257319
0.0 0.539291217257319
0.0 0.5362095531587057
0.0 0.5315870570107858
0.0 0.5315870570107858
0.0 0.5285053929121726
0.0 0.5285053929121726
0.0 0.5254237288135594
0.0 0.5254237288135594
0.0 0.522342064714946
0.0 0.5192604006163328
0.0 0.5192604006163328
0.0 0.5192604006163328
0.0 0.5177195685670262
0.0 0.5177195685670262
0.0 0.5177195685670262
0.0 0.5161787365177196
0.0 0.5161787365177196
0.0 0.514637904468413
0.0 0.5130970724191063
0.0 0.5115562403697997
0.0 0.5084745762711864
0.0 0.5053929121725732
0.0 0.5038520801232665
0.0 0.5038520801232665
0.0 0.50231124807396
0.0 0.50231124807396
0.0 0.49768875192604006
0.0 0.49614791987673346
0.0 0.4946070878274268
0.0 0.4946070878274268
0.0 0.4946070878274268
0.0 0.4930662557781202
0.0 0.4915254237288136
0.0 0.4915254237288136
0.0 0.4915254237288136
0.0 0.4899845916795069
0.0 0.48536209553158705
0.0 0.48382126348228044
0.0 0.48382126348228044
0.0 0.48228043143297383
0.0 0.48228043143297383
0.0 0.48073959938366717
0.0 0.48073959938366717
0.0 0.48073959938366717
0.0 0.48073959938366717
0.0 0.47919876733436056
0.0 0.47919876733436056
0.0 0.4776579352850539
0.0 0.4776579352850539
0.0 0.4761171032357473
0.0 0.4745762711864407
0.0 0.4745762711864407
0.0 0.47303543913713403
0.0 0.47303543913713403
0.0 0.4714946070878274
0.0 0.4714946070878274
0.0 0.4699537750385208
0.0 0.46841294298921415
0.0 0.46841294298921415
0.0 0.46841294298921415
0.0 0.46687211093990755
0.0 0.46533127889060094
0.0 0.4637904468412943
0.0 0.4637904468412943
0.0 0.4637904468412943
0.0 0.46070878274268107
0.0 0.46070878274268107
0.0 0.4591679506933744
0.0 0.4591679506933744
0.0 0.4591679506933744
0.0 0.4591679506933744
0.0 0.45454545454545453
0.0 0.4530046224961479
0.0 0.4514637904468413
0.0 0.4514637904468413
0.0 0.4514637904468413
0.0 0.44992295839753466
0.0 0.44838212634822805
0.0 0.44684129429892144
0.0 0.4453004622496148
0.0 0.4437596302003082
0.0 0.4437596302003082
0.0 0.4422187981510015
0.0 0.4391371340523883
0.0 0.43759630200308164
0.0 0.43605546995377503
0.0 0.43605546995377503
0.0 0.43297380585516176
0.0 0.43297380585516176
0.0 0.43143297380585516
0.0 0.42989214175654855
0.0 0.42989214175654855
0.0 0.4283513097072419
0.0 0.4252696456086287
0.0 0.423728813559322
0.0 0.4221879815100154
0.0 0.4206471494607088
0.0 0.41910631741140214
0.0 0.41910631741140214
0.0 0.41910631741140214
0.0 0.41448382126348227
0.0 0.41140215716486905
0.0 0.4098613251155624
0.0 0.4098613251155624
0.0 0.4083204930662558
0.0 0.4067796610169492
0.0 0.4036979969183359
0.0 0.39907550077041604
0.0 0.3975346687211094
0.0 0.39445300462249616
0.0 0.39445300462249616
0.0 0.39445300462249616
0.0 0.3913713405238829
0.0 0.3852080123266564
0.0 0.3852080123266564
0.0 0.38366718027734975
0.0 0.38212634822804314
0.0 0.38212634822804314
0.0 0.38058551617873654
0.0 0.38058551617873654
0.0 0.38058551617873654
0.0 0.38058551617873654
0.0 0.3790446841294299
0.0 0.37750385208012327
0.0 0.37750385208012327
0.0 0.37596302003081666
0.0 0.3713405238828968
0.0 0.3713405238828968
0.0 0.3667180277349769
0.0 0.36517719568567025
0.0 0.35901386748844377
0.0 0.3559322033898305
0.0 0.3559322033898305
0.0 0.35130970724191063
0.0 0.349768875192604
0.0 0.34822804314329736
0.0 0.34514637904468415
0.0 0.34514637904468415
0.0 0.3436055469953775
0.0 0.3405238828967643
0.0 0.3405238828967643
0.0 0.3405238828967643
0.0 0.3405238828967643
0.0 0.337442218798151
0.0 0.3359013867488444
0.0 0.33436055469953774
0.0 0.32973805855161786
0.0 0.3266563944530046
0.0 0.3204930662557781
0.0 0.3204930662557781
0.0 0.3189522342064715
0.0 0.3189522342064715
0.0 0.31587057010785824
0.0 0.31124807395993837
0.0 0.31124807395993837
0.0 0.31124807395993837
0.0 0.31124807395993837
0.0 0.30970724191063176
0.0 0.3050847457627119
0.0 0.3020030816640986
0.0 0.300462249614792
0.0 0.300462249614792
0.0 0.300462249614792
0.0 0.29583975346687214
0.0 0.2942989214175655
0.0 0.29121725731895226
0.0 0.29121725731895226
0.0 0.2896764252696456
0.0 0.288135593220339
0.0 0.2835130970724191
0.0 0.28197226502311246
0.0 0.28197226502311246
0.0 0.2773497688751926
0.0 0.275808936825886
0.0 0.2696456086286595
0.0 0.2696456086286595
