# fpr tpr
0.0 0.6174801362088536
0.0 0.6174801362088536
0.0 0.6174801362088536
0.0 0.6174801362088536
0.0 0.6174801362088536
0.0 0.6174801362088536
0.0 0.6174801362088536
0.0 0.6174801362088536
0.0 0.6174801362088536
0.0 0.6174801362088536
0.0 0.6174801362088536
0.0 0.6174801362088536
0.0 0.6174801362088536
0.0 0.6174801362088536
0.0 0.6163450624290578
0.0 0.6163450624290578
0.0 0.6163450624290578
0.0 0.6152099886492622
0.0 0.6152099886492622
0.0 0.6152099886492622
0.0 0.6152099886492622
0.0 0.6152099886492622
0.0 0.6152099886492622
0.0 0.6152099886492622
0.0 0.6140749148694665
0.0 0.6140749148694665
0.0 0.6140749148694665
0.0 0.6140749148694665
0.0 0.6140749148694665
0.0 0.6140749148694665
0.0 0.6140749148694665
0.0 0.6140749148694665
0.0 0.6129398410896708
0.0 0.6129398410896708
0.0 0.6118047673098751
0.0 0.6118047673098751
0.0 0.6106696935300795
0.0 0.6106696935300795
0.0 0.6106696935300795
0.0 0.6106696935300795
0.0 0.6106696935300795
0.0 0.6106696935300795
0.0 0.6106696935300795
0.0 0.6106696935300795
0.0 0.6106696935300795
0.0 0.6106696935300795
0.0 0.6106696935300795
0.0 0.6095346197502838
0.0 0.6083995459704881
0.0 0.6061293984108967
0.0 0.6038592508513053
0.0 0.6027241770715096
0.0 0.601589103291714
0.0 0.6004540295119183
0.0 0.5993189557321226
0.0 0.5993189557321226
0.0 0.5981838819523269
0.0 0.5959137343927355
0.0 0.5947786606129398
0.0 0.5902383654937571
0.0 0.5902383654937571
0.0 0.5891032917139614
0.0 0.5879682179341658
0.0 0.58683314415437
0.0 0.5856980703745743
0.0 0.5845629965947786
0.0 0.5822928490351873
0.0 0.5822928490351873
0.0 0.5754824063564131
0.0 0.5743473325766175
0.0 0.5732122587968218
0.0 0.5709421112372304
0.0 0.5675368898978433
0.0 0.5629965947786606
0.0 0.5629965947786606
0.0 0.5607264472190693
0.0 0.5561861520998865
0.0 0.5539160045402951
0.0 0.5505107832009081
0.0 0.5505107832009081
0.0 0.5505107832009081
