threshold_ms,fpr,tpr,j
107.0,0.0,0.5629965947786606,0.5629965947786606
107.5,0.0,0.5629965947786606,0.5629965947786606
108.0,0.0,0.5607264472190693,0.5607264472190693
108.5,0.0,0.5561861520998865,0.5561861520998865
109.0,0.0,0.5539160045402951,0.5539160045402951
109.5,0.0,0.5505107832009081,0.5505107832009081
110.0,0.0,0.5505107832009081,0.5505107832009081
110.5,0.0,0.5505107832009081,0.5505107832009081
111.0,0.0,0.5482406356413166,0.5482406356413166
111.5,0.0,0.547105561861521,0.547105561861521
112.0,0.0,0.5448354143019296,0.5448354143019296
112.5,0.0,0.5402951191827469,0.5402951191827469
113.0,0.0,0.5380249716231555,0.5380249716231555
113.5,0.0,0.5380249716231555,0.5380249716231555
114.0,0.0,0.5368898978433598,0.5368898978433598
114.5,0.0,0.5346197502837684,0.5346197502837684
115.0,0.0,0.5334846765039728,0.5334846765039728
115.5,0.0,0.5323496027241771,0.5323496027241771
116.0,0.0,0.5312145289443814,0.5312145289443814
116.5,0.0,0.5312145289443814,0.5312145289443814
117.0,0.0,0.5312145289443814,0.5312145289443814
117.5,0.0,0.52894438138479,0.52894438138479
118.0,0.0,0.5266742338251986,0.5266742338251986
118.5,0.0,0.5244040862656073,0.5244040862656073
119.0,0.0,0.5221339387060159,0.5221339387060159
119.5,0.0,0.5221339387060159,0.5221339387060159
120.0,0.0,0.5221339387060159,0.5221339387060159
120.5,0.0,0.5175936435868331,0.5175936435868331
121.0,0.0,0.5164585698070374,0.5164585698070374
121.5,0.0,0.5130533484676504,0.5130533484676504
122.0,0.0,0.5119182746878547,0.5119182746878547
122.5,0.0,0.5119182746878547,0.5119182746878547
123.0,0.0,0.5107832009080591,0.5107832009080591
123.5,0.0,0.5107832009080591,0.5107832009080591
124.0,0.0,0.5085130533484676,0.5085130533484676
124.5,0.0,0.5062429057888763,0.5062429057888763
125.0,0.0,0.5039727582292849,0.5039727582292849
125.5,0.0,0.5005675368898979,0.5005675368898979
126.0,0.0,0.49943246311010214,0.49943246311010214
126.5,0.0,0.49943246311010214,0.49943246311010214
127.0,0.0,0.49716231555051077,0.49716231555051077
127.5,0.0,0.49716231555051077,0.49716231555051077
128.0,0.0,0.4960272417707151,0.4960272417707151
128.5,0.0,0.4948921679909194,0.4948921679909194
129.0,0.0,0.49375709421112374,0.49375709421112374
129.5,0.0,0.49375709421112374,0.49375709421112374
130.0,0.0,0.49375709421112374,0.49375709421112374
130.5,0.0,0.49375709421112374,0.49375709421112374
131.0,0.0,0.49035187287173665,0.49035187287173665
131.5,0.0,0.489216799091941,0.489216799091941
132.0,0.0,0.4858115777525539,0.4858115777525539
132.5,0.0,0.48467650397275824,0.48467650397275824
133.0,0.0,0.48467650397275824,0.48467650397275824
133.5,0.0,0.48240635641316687,0.48240635641316687
134.0,0.0,0.4801362088535755,0.4801362088535755
134.5,0.0,0.4778660612939841,0.4778660612939841
135.0,0.0,0.4778660612939841,0.4778660612939841
135.5,0.0,0.47446083995459704,0.47446083995459704
136.0,0.0,0.4733257661748014,0.4733257661748014
136.5,0.0,0.47219069239500566,0.47219069239500566
137.0,0.0,0.47219069239500566,0.47219069239500566
137.5,0.0,0.47219069239500566,0.47219069239500566
138.0,0.0,0.4699205448354143,0.4699205448354143
138.5,0.0,0.4699205448354143,0.4699205448354143
139.0,0.0,0.4676503972758229,0.4676503972758229
139.5,0.0,0.4676503972758229,0.4676503972758229
140.0,0.0,0.4676503972758229,0.4676503972758229
140.5,0.0,0.4642451759364359,0.4642451759364359
141.0,0.0,0.46311010215664017,0.46311010215664017
141.5,0.0,0.4608399545970488,0.4608399545970488
142.0,0.0,0.4608399545970488,0.4608399545970488
142.5,0.0,0.45970488081725314,0.45970488081725314
143.0,0.0,0.4585698070374574,0.4585698070374574
143.5,0.0,0.4585698070374574,0.4585698070374574
144.0,0.0,0.45743473325766176,0.45743473325766176
144.5,0.0,0.4551645856980704,0.4551645856980704
145.0,0.0,0.4551645856980704,0.4551645856980704
145.5,0.0,0.4540295119182747,0.4540295119182747
146.0,0.0,0.4540295119182747,0.4540295119182747
146.5,0.0,0.452894438138479,0.452894438138479
147.0,0.0,0.452894438138479,0.452894438138479
147.5,0.0,0.44835414301929627,0.44835414301929627
148.0,0.0,0.4460839954597049,0.4460839954597049
148.5,0.0,0.4438138479001135,0.4438138479001135
149.0,0.0,0.4438138479001135,0.4438138479001135
149.5,0.0,0.4426787741203178,0.4426787741203178
150.0,0.0,0.4426787741203178,0.4426787741203178
150.5,0.0,0.4392735527809308,0.4392735527809308
151.0,0.0,0.4392735527809308,0.4392735527809308
151.5,0.0,0.4392735527809308,0.4392735527809308
152.0,0.0,0.43813847900113506,0.43813847900113506
152.5,0.0,0.43813847900113506,0.43813847900113506
153.0,0.0,0.4370034052213394,0.4370034052213394
153.5,0.0,0.4370034052213394,0.4370034052213394
154.0,0.0,0.4370034052213394,0.4370034052213394
154.5,0.0,0.43473325766174803,0.43473325766174803
155.0,0.0,0.43473325766174803,0.43473325766174803
155.5,0.0,0.43473325766174803,0.43473325766174803
156.0,0.0,0.4335981838819523,0.4335981838819523
156.5,0.0,0.4335981838819523,0.4335981838819523
157.0,0.0,0.4335981838819523,0.4335981838819523
157.5,0.0,0.4335981838819523,0.4335981838819523
158.0,0.0,0.43132803632236094,0.43132803632236094
158.5,0.0,0.43132803632236094,0.43132803632236094
159.0,0.0,0.43132803632236094,0.43132803632236094
159.5,0.0,0.43132803632236094,0.43132803632236094
160.0,0.0,0.43132803632236094,0.43132803632236094
160.5,0.0,0.43132803632236094,0.43132803632236094
161.0,0.0,0.43132803632236094,0.43132803632236094
161.5,0.0,0.42905788876276957,0.42905788876276957
162.0,0.0,0.4267877412031782,0.4267877412031782
162.5,0.0,0.4245175936435868,0.4245175936435868
163.0,0.0,0.42338251986379116,0.42338251986379116
163.5,0.0,0.42338251986379116,0.42338251986379116
164.0,0.0,0.42224744608399545,0.42224744608399545
164.5,0.0,0.4199772985244041,0.4199772985244041
165.0,0.0,0.4188422247446084,0.4188422247446084
165.5,0.0,0.4188422247446084,0.4188422247446084
166.0,0.0,0.4188422247446084,0.4188422247446084
166.5,0.0,0.4188422247446084,0.4188422247446084
167.0,0.0,0.4188422247446084,0.4188422247446084
167.5,0.0,0.4177071509648127,0.4177071509648127
168.0,0.0,0.41543700340522133,0.41543700340522133
168.5,0.0,0.41430192962542567,0.41430192962542567
169.0,0.0,0.41430192962542567,0.41430192962542567
169.5,0.0,0.41430192962542567,0.41430192962542567
170.0,0.0,0.41316685584562995,0.41316685584562995
170.5,0.0,0.4120317820658343,0.4120317820658343
171.0,0.0,0.4120317820658343,0.4120317820658343
171.5,0.0,0.4108967082860386,0.4108967082860386
172.0,0.0,0.4108967082860386,0.4108967082860386
172.5,0.0,0.4097616345062429,0.4097616345062429
173.0,0.0,0.4097616345062429,0.4097616345062429
173.5,0.0,0.4097616345062429,0.4097616345062429
174.0,0.0,0.4086265607264472,0.4086265607264472
174.5,0.0,0.4086265607264472,0.4086265607264472
175.0,0.0,0.40749148694665155,0.40749148694665155
175.5,0.0,0.40635641316685583,0.40635641316685583
176.0,0.0,0.40635641316685583,0.40635641316685583
176.5,0.0,0.40635641316685583,0.40635641316685583
177.0,0.0,0.4052213393870602,0.4052213393870602
177.5,0.0,0.4052213393870602,0.4052213393870602
178.0,0.0,0.4018161180476731,0.4018161180476731
178.5,0.0,0.3995459704880817,0.3995459704880817
179.0,0.0,0.39841089670828606,0.39841089670828606
179.5,0.0,0.39727582292849034,0.39727582292849034
180.0,0.0,0.39727582292849034,0.39727582292849034
180.5,0.0,0.39727582292849034,0.39727582292849034
181.0,0.0,0.39727582292849034,0.39727582292849034
181.5,0.0,0.39727582292849034,0.39727582292849034
182.0,0.0,0.39500567536889897,0.39500567536889897
182.5,0.0,0.39160045402951194,0.39160045402951194
183.0,0.0,0.39160045402951194,0.39160045402951194
183.5,0.0,0.38933030646992056,0.38933030646992056
184.0,0.0,0.38933030646992056,0.38933030646992056
184.5,0.0,0.3870601589103292,0.3870601589103292
185.0,0.0,0.3870601589103292,0.3870601589103292
185.5,0.0,0.3847900113507378,0.3847900113507378
186.0,0.0,0.38251986379114644,0.38251986379114644
186.5,0.0,0.38251986379114644,0.38251986379114644
187.0,0.0,0.38251986379114644,0.38251986379114644
187.5,0.0,0.3813847900113507,0.3813847900113507
188.0,0.0,0.3813847900113507,0.3813847900113507
188.5,0.0,0.3813847900113507,0.3813847900113507
189.0,0.0,0.38024971623155507,0.38024971623155507
189.5,0.0,0.38024971623155507,0.38024971623155507
190.0,0.0,0.37911464245175935,0.37911464245175935
